'zhi'ren'zhong'shang	致人重伤	154190.34.318121.323153	1541213134.34.312511211.323153
'zhi'ren'qing'shang	致人轻伤	154190.34.775411.323153	1541213134.34.152154121.323153
'zhi'ming'yi'ji	致命一击	154190.341802.1.1120	1541213134.34125152.1.11252
'zhi'yong	致用	154190.35112	1541213134.35112
'zhi'mang	致盲	154190.41582	1541213134.41525111
'zhi'mi'hua	致密化	154190.466520.3235	1541213134.44545434252.3235
'zhi'bing'jun	致病菌	154190.481254.172591	1541213134.4134112534.12225312341
'zhi'dao'ci	致悼词	154190.492182.405180	1541213134.44221251112.4551251
'dao'yi'kuai	到一块	154192.1.195134	15412122.1.1215134
'dao'xian'zai	到现在	154192.112535.13219	15412122.11212535.132121
'dao'tian'shang	到天上	154192.1134.211	15412122.1134.211
'dao'tian'shang'qu	到天上去	154192.1134.211.1954	15412122.1134.211.12154
'tian'shang'qu	到天上去	154192.1134.211.1954	15412122.1134.211.12154
'dao'lou'xia	到楼下	154192.126859.124	15412122.1234431234531.124
'dao'lou'ti	到楼梯	154192.126859.124353	15412122.1234431234531.12344351523
'dao'lou'shang	到楼上	154192.126859.211	15412122.1234431234531.211
'dao'bu'liao	到不了	154192.1324.52	15412122.1324.52
'dao'si	到死	154192.1335	15412122.135435
'dao'da	到大	154192.134	15412122.134
'dao'da'xue	到大学	154192.134.6458	15412122.134.44345521
'dao'da'le	到达了	154192.134454.52	15412122.134454.52
'dao'lao	到老	154192.19335	15412122.121335
'dao'lao'le	到老了	154192.19335.52	15412122.121335.52
'dao'jiao'shi	到教室	154192.193580.461549	15412122.12135213134.445154121
'dao'di'fang	到地方	154192.19525.60	15412122.121525.4153
'dao'gang	到岗	154192.202534	15412122.2522534
'dao'ci	到此	154192.2135	15412122.212135
'dao'ci'yi'you	到此一游	154192.2135.1.446038	15412122.212135.1.441415331521
'dao'ci'di	到此地	154192.2135.19525	15412122.212135.121525
'dao'shi'tang	到食堂	154192.30.248019	15412122.344511534.24345251121
'dao'wo	到我	154192.312154	15412122.3121534
'dao'ni	到你	154192.323524	15412122.3235234
'dao'hou	到后	154192.33180	15412122.331251
'dao'hui'zhe	到会者	154192.341154.19381	15412122.341154.12132511
'dao'hu	到户	154192.407	15412122.4513
'dao'fang'jian	到房间	154192.40760.4281	15412122.45134153.4252511
'dao'ye'li	到夜里	154192.413234.81211	15412122.41323544.2511211
'dao'mei'you	到没有	154192.443554.132511	15412122.4413554.132511
'dao'zao'tang	到澡堂	154192.448082.248019	15412122.4412512512511234.24345251121
'dao'jia'le	到家了	154192.4613.52	15412122.4451353334.52
'dao'jia'le'ma	到家了吗	154192.4613.52.8050	15412122.4451353334.52.251551
'dao'di'shi	到底是	154192.473514.811214	15412122.41335154.251112134
'dao'di'shi'bu'shi	到底是不是	154192.473514.811214.1324.811214	15412122.41335154.251112134.1324.251112134
'dao'na	到那	154192.511352	15412122.511352
'dao'na'bian	到那边	154192.511352.53454	15412122.511352.53454
'dao'na'bian'lai	到那边来	154192.511352.53454.168	15412122.511352.53454.1431234
'dao'na'bian'lai	到那边去	154192.511352.53454.1954	15412122.511352.53454.12154
'dao'na'bian'qu	到那边去	154192.511352.53454.1954	15412122.511352.53454.12154
'dao'na'li	到那里	154192.511352.81211	15412122.511352.2511211
'dao'na'li'qu	到那里去	154192.511352.81211.1954	15412122.511352.2511211.12154
'dao'le'mei	到了没	154192.52.443554	15412122.52.4413554
'dao'le'mei'you	到了没有	154192.52.443554.132511	15412122.52.4413554.132511
'dao'xue'xiao	到学校	154192.6458.126634	15412122.44345521.1234413434
'dao'zhe	到这	154192.66464	15412122.4134454
'dao'zhe'lai	到这来	154192.66464.168	15412122.4134454.1431234
'dao'zhe'er	到这儿	154192.66464.35	15412122.4134454.35
'dao'zhe'le	到这了	154192.66464.52	15412122.4134454.52
'dao'zhe'bian	到这边	154192.66464.53454	15412122.4134454.53454
'dao'zhe'bian'lai	到这边来	154192.66464.53454.168	15412122.4134454.53454.1431234
'dao'zhe'li	到这里	154192.66464.81211	15412122.4134454.2511211
'dao'zhe'li'lai	到这里来	154192.66464.81211.168	15412122.4134454.2511211.1431234
'dao'zhi	到职	154192.728034	15412122.12211125134
'dao'na'er	到哪儿	154192.805112.35	15412122.251511352.35
'dao'na'le	到哪了	154192.805112.52	15412122.251511352.52
'dao'na'li	到哪里	154192.805112.81211	15412122.251511352.2511211
'dao'na'li'qu	到哪里去	154192.805112.81211.1954	15412122.251511352.2511211.12154
'dao'na'li'qu'le	到哪里去了	154192.805112.81211.1954.52	15412122.251511352.2511211.12154.52
'dao'wan'shang	到晚上	154192.813585.211	15412122.25113525135.211
'dao'mu'di'di	到目的地	154192.82.381354.19525	15412122.25111.32511354.121525
'dao'mu'qian	到目前	154192.82.431252	15412122.25111.431251122
'dao'chu'pao	到处跑	154192.9024.293555	15412122.35424.251212135515
'dao'chu'liu'qing	到处留情	154192.9024.354533.497121	15412122.35424.3545325121.44211212511
'dao'chu'shuo	到处说	154192.9024.404385	15412122.35424.454325135
'dao'chu'zou	到处走	154192.9024.76	15412122.35424.1212134
'yuan'dun	鸢盾	15499.331282	15435451.331225111
'hu'dong'shi	互动式	1551.115453.112154	1551.115453.112154
'hu'gong'zuo	互工作	1551.121.323121	1551.121.3231211
'xiang'hu'guan'han'shu	互相关函数	1551.1282.4334.524132.685990	1551.123425111.431134.52413452.4312345313134
'hu'gan'ying	互感应	1551.131805.47641	1551.1312515344544.4134431
'hu'gan'qi	互感器	1551.131805.808010	1551.1312515344544.2512511344251251
'hu'zhu'hui	互助会	1551.2753.341154	1551.2511153.341154
'hu'zuo'yong	互作用	1551.323121.35112	1551.3231211.35112
'hu'xin'xi	互信息	1551.3240.38265	1551.324111251.3251114544
'hu'zhi	互质	1551.331228	1551.33122534
'hu'xun	互训	1551.40322	1551.45322
'hu'tiao	互调	1551.403510	1551.4535121251
'hu'ji	互济	1551.446632	1551.441413432
'hu'neng	互能	1551.542515	1551.5425113535
'hu'bu'xing	互补性	1551.6324.49371	1551.4523424.44231121
'hu'su	互素	1551.715624	1551.1121554234
'hu'lian'wang'shou'ji	互联网手机	1551.724334.253434.67.1235	1551.122111431134.253434.3112.123435
'qie'diao'le	切掉了	1553.102182.52	1553.12121251112.52
'qie'huan'dao	切换到	1553.103524.154192	1553.1213525134.15412122
'qie'ji	切机	1553.1235	1553.123435
'qie'bu'kai	切不开	1553.1324.1132	1553.1324.1132
'qie'bu'dong	切不动	1553.1324.115453	1553.1324.115453
'qie'bu'xia	切不下	1553.1324.124	1553.1324.124
'qie'bu'liao	切不了	1553.1324.52	1553.1324.52
'qie'bu'duan	切不断	1553.1324.685332	1553.1324.43123453312
'qie'ping'mian	切平面	1553.14312.132521	1553.14312.132522111
'qie'cuo'qie'cuo	切磋切磋	1553.144311.1553.144311	1553.13251431113121.1553.13251431113121
'qie'cai'ban	切菜板	1553.173912.123354	1553.12234431234.12343354
'qie'pian'ji	切片机	1553.3215.1235	1553.3215.123435
'qie'xiang'yuan	切向圆	1553.32580.258021	1553.325251.2525125341
'qie'xiang'jian	切向键	1553.32580.910114	1553.325251.3111551111254
'qie'ru'dian	切入点	1553.34.218069	1553.34.212514444
'qie'fen'yin	切分音	1553.3453.6181	1553.3453.414312511
'qie'er	切尔	1553.35234	1553.35234
'qie'er'nuo'bei'li	切尔诺贝利	1553.35234.401710.28.9222	1553.35234.4512213251.2534.3123422
'qie'er'xi	切尔西	1553.35234.74	1553.35234.125351
'qie'jiao'ji	切脚机	1553.361952.1235	1553.35111215452.123435
'qie'ge'ji	切割机	1553.467182.1235	1553.445111225122.123435
'qie'dao'pan	切导盘	1553.515124.9384	1553.515124.33541425221
'qie'le	切了	1553.52	1553.52
'qie'hao	切好	1553.5958	1553.531521
'qie'zhui	切锥	1553.913241	1553.3111532411121
'yi'ping	夷平	15734.14312	151534.14312
'yi'mie	夷灭	15734.169	151534.14334
'yu'pi	雨披	16.105324	12524444.12153254
'yu'yun	雨云	16.1154	12524444.1154
'yu'bu	雨布	16.1325	12524444.13252
'yu'da	雨大	16.134	12524444.134
'yu'qu	雨区	16.1345	12524444.1345
'yu'lu'jun'zhan	雨露均沾	16.162990.193541.442180	12524444.145244442512121354251.1213541.44121251
'yu'wu	雨雾	16.169053	12524444.1452444435453
'yu'hua	雨花	16.173235	12524444.1223235
'yu'hua'tai	雨花台	16.173235.5480	12524444.1223235.54251
'yu'mu	雨幕	16.178115	12524444.1222511134252
'yu'xue	雨靴	16.183235	12524444.1221251123235
'yu'shan	雨山	16.20	12524444.252
'yu'dian'xiao	雨点小	16.218069.234	12524444.212514444.234
'yu'shui'guan	雨水管	16.2534.374621	12524444.2534.31431444525151
'yu'shui'kou	雨水口	16.2534.80	12524444.2534.251
'yu'wa	雨蛙	16.261919	12524444.251214121121
'yu'ting	雨停	16.324142	12524444.32412514512
'yu'ting'le	雨停了	16.324142.52	12524444.32412514512.52
'yu'hen'da	雨很大	16.3303.134	12524444.332511534.134
'yu'hou	雨后	16.33180	12524444.331251
'yu'jiao	雨脚	16.361952	12524444.35111215452
'yu'ye	雨夜	16.413234	12524444.41323544
'yu'qian	雨前	16.431252	12524444.431251122
'yu'lao	雨涝	16.441743	12524444.4411224553
'yu'lian	雨帘	16.463425	12524444.44534252
'yu'fen'fen	雨纷纷	16.553453.553453	12524444.5513453.5513453
'yu'hao'da	雨好大	16.5958.134	12524444.531521.134
'yu'liang'qi	雨量器	16.811811.808010	12524444.251112511211.2512511344251251
'yu'li'qu	雨里去	16.81211.1954	12524444.2511211.12154
'yu'ying'qu	雨影区	16.814123.1345	12524444.251141251234333.1345
'xue'yong'lan'guan'ma'bu'qian	雪拥蓝关马不前	1601.103512.172234.4334.50.1324.431252	14524444511.12135112.1222231425221.431134.551.1324.431251122
'xue'qiao'che	雪橇车	1601.126767.77	14524444511.1234311531153115.1512
'xue'fei	雪霏	1601.1623	14524444511.1452444421112111
'xue'rong	雪融	1601.180256	14524444511.1251254312251214
'xue'dui	雪堆	1601.193241	14524444511.12132411121
'xue'de	雪地	1601.19525	14524444511.121525
'xue'de'li	雪地里	1601.19525.81211	14524444511.121525.2511211
'xue'beng'xiao'ying	雪崩效应	1601.203636.663490.47641	14524444511.25235113511.4134343134.4134431
'xue'shang	雪上	1601.211	14524444511.211
'xue'guang	雪光	1601.24135	14524444511.243135
'xue'lang	雪狼	1601.38403	14524444511.3534511534
'xue'mang'zheng	雪盲症	1601.41582.48121	14524444511.41525111.4134112121
'xue'hai	雪海	1601.443106	14524444511.4413155414
'xue'lang	雪浪	1601.44403	14524444511.4414511534
'xue'guan	雪冠	1601.451134	14524444511.451135124
'xue'guai	雪怪	1601.495419	14524444511.44254121
'xue'lian'zhi	雪连纸	1601.77454.553515	14524444511.1512454.5513515
'xue'bao	雪暴	1601.811834	14524444511.251112213424134
'xue'li	雪里	1601.81211	14524444511.2511211
'xue'li'hong	雪里蕻	1601.81211.177814	14524444511.2511211.1221211154122134
'lin'yu	霖雨	161212.16	1452444412341234.12524444
'shuang'yi	霜翼	161282.040484	14524444123425111.54154125121122134
'shuang'xu	霜须	161282.333138	14524444123425111.333132534
'shuang'yue	霜月	161282.36	14524444123425111.3511
'shuang'dao	霜刀	161282.53	14524444123425111.53
'shuang'zong	霜鬃	161282.784614	14524444123425111.121115433344511234
'shuang'ying	霜影	161282.814123	14524444123425111.251141251234333
'zhen'ji	震击	161314.1120	145244441311534.11252
'zhen'ji'qi	震击器	161314.1120.808010	145244441311534.11252.2512511344251251
'zhen'tian'xiang	震天响	161314.1134.803250	145244441311534.1134.251325251
'zhen'qu	震区	161314.1345	145244441311534.1345
'zhen'dang'bo	震荡波	161314.174453.445324	145244441311534.122441533.44153254
'zhen'shan	震山	161314.20	145244441311534.252
'zhen'yue	震岳	161314.321210	145244441311534.32121252
'zhen'de	震得	161314.338114	145244441311534.33225111124
'zhen'wei'lei	震为雷	161314.4354.1683	145244441311534.4354.1452444425121
'zhen'yuan'li	震源力	161314.441334.53	145244441311534.4411332511234.53
'zhen'bo	震波	161314.445324	145244441311534.44153254
'zhen'le	震了	161314.52	145244441311534.52
'zhen'le'zhen	震了震	161314.52.161314	145244441311534.52.145244441311534
'zhen'fei	震飞	161314.534	145244441311534.534
'zhen'ji	震级	161314.55354	145244441311534.551354
'zhen'bao	震爆	161314.698114	145244441311534.4334251112213424134
'xu'an	需按	161322.104659	14524444132522.121445531
'xu'qiu'zhe	需求者	161322.124134.19381	14524444132522.1241344.12132511
'xu'qiu'fen'xi	需求分析	161322.124134.3453.123312	14524444132522.1241344.3453.12343312
'xu'qiu'fang	需求方	161322.124134.60	14524444132522.1241344.4153
'xu'bu	需不	161322.1324	14524444132522.1324
'xu'bu'xu	需不需	161322.1324.161322	14524444132522.1324.14524444132522
'xu'bu'xu'yao	需不需要	161322.1324.161322.7459	14524444132522.1324.14524444132522.125221531
'xu'bu'duan	需不断	161322.1324.685332	14524444132522.1324.43123453312
'xu'bu'shi	需不时	161322.1324.81124	14524444132522.1324.2511124
'xu'xiang	需向	161322.32580	14524444132522.325251
'xu'xiang'wo	需向我	161322.32580.312154	14524444132522.325251.3121534
'xu'xiang'ni	需向你	161322.32580.323524	14524444132522.325251.3235234
'xu'xiang'ta	需向他	161322.32580.32525	14524444132522.325251.32525
'xu'xiang'ta	需向她	161322.32580.59525	14524444132522.325251.531525
'xu'jia	需加	161322.5380	14524444132522.53251
'xu'jia'ban	需加班	161322.5380.114311	14524444132522.53251.1121431121
'xu'jia'dao	需加到	161322.5380.154192	14524444132522.53251.15412122
'xu'jia'shang	需加上	161322.5380.211	14524444132522.53251.211
'xu'jia'ru	需加入	161322.5380.34	14524444132522.53251.34
'xu'jia'jin	需加进	161322.5380.76454	14524444132522.53251.1132454
'xu'dui	需对	161322.54124	14524444132522.54124
'xu'dui'wo	需对我	161322.54124.312154	14524444132522.54124.3121534
'xu'dui'ni	需对你	161322.54124.323524	14524444132522.54124.3235234
'xu'dui'ta	需对他	161322.54124.32525	14524444132522.54124.32525
'xu'dui'ta	需对它	161322.54124.4635	14524444132522.54124.44535
'xu'dui'ta	需对她	161322.54124.59525	14524444132522.54124.531525
'xu'dui'fang	需对方	161322.54124.60	14524444132522.54124.4153
'xu'fang	需方	161322.60	14524444132522.4153
'xu'yao'ba	需要把	161322.7459.105215	14524444132522.125221531.1215215
'xu'yao'you	需要有	161322.7459.132511	14524444132522.125221531.132511
'xu'yao'dao	需要到	161322.7459.154192	14524444132522.125221531.15412122
'xu'yao'lai	需要来	161322.7459.168	14524444132522.125221531.1431234
'xu'yao'zhe	需要者	161322.7459.19381	14524444132522.125221531.12132511
'xu'yao'qu	需要去	161322.7459.1954	14524444132522.125221531.12154
'xu'yao'wo	需要我	161322.7459.312154	14524444132522.125221531.3121534
'xu'yao'zuo	需要做	161322.7459.321280	14524444132522.125221531.32122513134
'xu'yao'ni	需要你	161322.7459.323524	14524444132522.125221531.3235234
'xu'yao'ta	需要他	161322.7459.32525	14524444132522.125221531.32525
'xu'yao'hui	需要会	161322.7459.341154	14524444132522.125221531.341154
'xu'yao'cong	需要从	161322.7459.3434	14524444132522.125221531.3434
'xu'yao'yong	需要用	161322.7459.35112	14524444132522.125221531.35112
'xu'yao'de	需要的	161322.7459.381354	14524444132522.125221531.32511354
'xu'yao'na	需要那	161322.7459.511352	14524444132522.125221531.511352
'xu'yao'na'ge	需要那个	161322.7459.511352.342	14524444132522.125221531.511352.342
'xu'yao'ta	需要她	161322.7459.59525	14524444132522.125221531.531525
'xu'yao'zuo	需要学	161322.7459.6458	14524444132522.125221531.44345521
'xu'yao'zhe	需要这	161322.7459.66464	14524444132522.125221531.4134454
'xu'yao'zhe'ge	需要这个	161322.7459.66464.342	14524444132522.125221531.4134454.342
'xu'yao'ma	需要吗	161322.7459.8050	14524444132522.125221531.251551
'xu'yao'shi	需要是	161322.7459.811214	14524444132522.125221531.251112134
'ba'wang'hua	霸王花	161836.11.173235	145244441221251123511.1121.1223235
'ba'wang'bian	霸王鞭	161836.11.183214	145244441221251123511.1121.122125112321251134
'ba'wang'tiao'kuan	霸王条款	161836.11.9012.191124	145244441221251123511.1121.3541234.121112343534
'ba'tian	霸天	161836.1134	145244441221251123511.1134
'lu'tun	露臀	162990.071831	145244442512121354251.51312213435542511
'lou'yi'shou	露一手	162990.1.67	145244442512121354251.1.3112
'lou'zhen'rong	露真容	162990.122734.4693	145244442512121354251.1225111134.4453434251
'lu'bu	露布	162990.1325	145244442512121354251.13252
'lou'mian	露面	162990.132521	145244442512121354251.132522111
'lu'ying'di	露营地	162990.174580.19525	145244442512121354251.12245251251.121525
'lu'di	露地	162990.19525	145244442512121354251.121525
'lou'bei'zhuang	露背装	162990.211351.412194	145244442512121354251.211352511.412121413534
'lou'dian	露点	162990.218069	145244442512121354251.212514444
'lou'guang	露光	162990.24135	145244442512121354251.243135
'lou'xian'le'ba	露馅了吧	162990.303597.52.805215	145244442512121354251.35535321511.52.2515215
'lu'hua	露华	162990.323512	145244442512121354251.323512
'lou'feng	露风	162990.3534	145244442512121354251.3534
'lu'wan	露丸	162990.354	145244442512121354251.354
'lu'ji'jing	露脊鲸	162990.413431.984124	145244442512121354251.4134342511.3525121141251234
'lu'tou'jiao	露头角	162990.44134.35	145244442512121354251.44134.3535112
'lu'jiu	露酒	162990.4475	145244442512121354251.4411253511
'lou'fu	露富	162990.461803	145244442512121354251.445125125121
'lou'le	露了	162990.52	145244442512121354251.52
'lou'chou	露丑	162990.5211	145244442512121354251.5211
'lu'xi'er	露西尔	162990.74.35234	145244442512121354251.125351.35234
'mei'yu	霉雨	163106.16	145244443155414.12524444
'mei'qi	霉气	163106.67	145244443155414.3115
'huo'yuan'jia	霍元甲	163241.1135.83	1452444432411121.1135.25112
'huo'gen'hai'mu	霍根海姆	163241.1203.443106.5906	1452444432411121.1234511534.4413155414.53155414
'huo'qi'jin	霍奇金	163241.134182.91	1452444432411121.13412512.34112431
'huo'qu'bing	霍去病	163241.1954.481254	1452444432411121.12154.4134112534
'huo'guang	霍光	163241.24135	1452444432411121.243135
'huo'hua'de	霍华德	163241.323512.331285	1452444432411121.323512.332122522114544
'huo'er	霍尔	163241.35234	1452444432411121.35234
'huo'er'xiao'ying	霍尔效应	163241.35234.663490.47641	1452444432411121.35234.4134343134.4134431
'huo'pu'jin'si	霍普金斯	163241.431221.91.703312	1452444432411121.431224312511.34112431.122111343312
'huo'mu	霍姆	163241.5906	1452444432411121.53155414
'ling'zhi'shu	零指数	163444.103581.685990	1452444434454.121352511.4312345313134
'ling'xing	零型	163444.113229	1452444434454.113222121
'ling'yuan	零元	163444.1135	1452444434454.1135
'ling'mai	零卖	163444.125444	1452444434454.12544134
'ling'bi'ling	零比零	163444.1535.163444	1452444434454.1535.1452444434454
'ling'ling	零零	163444.163444	1452444434454.1452444434454
'ling'zeng'zhang	零增长	163444.194321.3154	1452444434454.121432524312511.3154
'ling'sheng'mu	零声母	163444.195213.06	1452444434454.1215213.55414
'ling'shang	零上	163444.211	1452444434454.211
'ling'dian'ji'fen	零点几分	163444.218069.35.3453	1452444434454.212514444.35.3453
'ling'dian'neng	零点能	163444.218069.542515	1452444434454.212514444.5425113535
'ling'yin'zi	零因子	163444.251341.58	1452444434454.251341.521
'ling'ju'li	零距离	163444.291515.413454	1452444434454.25121211515.4134522554
'ling'jian'tu	零件图	163444.3231.259041	1452444434454.323112.25354441
'ling'jian'ku	零件库	163444.3231.4777	1452444434454.323112.4131512
'ling'ren'ou	零任偶	163444.32319.328124	1452444434454.323121.32251125214
'ling'hua'zi	零化子	163444.3235.58	1452444434454.3235.521
'ling'ji	零集	163444.324172	1452444434454.324111211234
'ling'xun	零讯	163444.40512	1452444434454.45512
'ling'ci	零次	163444.413534	1452444434454.413534
'ling'ci'fang	零次方	163444.413534.60	1452444434454.413534.4153
'ling'kong'jian	零空间	163444.463411.4281	1452444434454.44534121.4252511
'ling'li'xi	零力系	163444.53.356234	1452444434454.53.3554234
'ling'dui'xiang	零对象	163444.54124.358034	1452444434454.54124.35251353334
'ling'mai	零买	163444.544134	1452444434454.544134
'ling'xian	零线	163444.551154	1452444434454.55111534
'ling'liao	零料	163444.684412	1452444434454.4312344412
'ling'piao	零票	163444.741124	1452444434454.12522111234
'ling'zui	零嘴	163444.802135	1452444434454.2512121353535112
'ling'dian'wei	零电位	163444.815.3261	1452444434454.25115.3241431
'ling'bei'jian	零备件	163444.9083.3231	1452444434454.35425121.323112
'ling'zhi'shi	零知识	163444.9480.408034	1452444434454.31134251.4525134
'bao'zi	雹子	163555.58	1452444435515.521
'tei'xiang	忒想	16554.128265	1454454.1234251114544
'te'bai	忒拜	16554.311311	1454454.311311112
'tei'xiu'si	忒修斯	16554.322903.703312	1454454.322354333.122111343312
'tei'mi'si	忒弥斯	16554.573524.703312	1454454.51535234.122111343312
'tei'hao	忒好	16554.5958	1454454.531521
'sha'na	霎那	166159.511352	1452444441431531.511352
'sha'shi'jian	霎时间	166159.81124.4281	1452444441431531.2511124.4252511
'lai'chi'le	来迟了	168.074454.52	1431234.5134454.52
'lai'yi'xia	来一下	168.1.124	1431234.1.124
'lai'yi'dian	来一点	168.1.218069	1431234.1.212514444
'lai'yi'fen	来一份	168.1.323453	1431234.1.323453
'lai'yi'ge	来一个	168.1.342	1431234.1.342
'lai'yi'ci	来一次	168.1.413534	1431234.1.413534
'lai'da	来打	168.1012	1431234.12112
'lai'da'qiu	来打球	168.1012.111244	1431234.12112.11211241344
'lai'zhao	来找	168.101534	1431234.1211534
'lai'zhao'wo	来找我	168.101534.312154	1431234.1211534.3121534
'lai'zhao'ni	来找你	168.101534.323524	1431234.1211534.3235234
'lai'zhao'ta	来找他	168.101534.32525	1431234.1211534.32525
'lai'zhao'ta	来找她	168.101534.59525	1431234.1211534.531525
'lai'zhua	来抓	168.103324	1431234.1213324
'lai'wan	来玩	168.111135	1431234.11211135
'lai'wan'wan	来玩玩	168.111135.111135	1431234.11211135.11211135
'lai'wu'zong	来无踪	168.1135.294614	1431234.1135.251212144511234
'lai'wu'ying'qu'wu'zong	来无影去无踪	168.1135.814123.1954.1135.294614	1431234.1135.251141251234333.12154.1135.251212144511234
'lai'xia	来下	168.124	1431234.124
'lai'yang	来样	168.124312	1431234.1234431112
'lai'xiao	来校	168.126634	1431234.1234413434
'lai'bu	来不	168.1324	1431234.1324
'lai'bu'dao	来不到	168.1324.154192	1431234.1324.15412122
'lai'bu'lai	来不来	168.1324.168	1431234.1324.1431234
'lai'bu'ji	来不急	168.1324.350165	1431234.1324.355114544
'lai'you'ying'sheng	来有迎声	168.132511.355244.195213	1431234.132511.3552454.1215213
'lai'long	来龙	168.13534	1431234.13534
'lai'xi	来袭	168.135344	1431234.13534413534
'lai'dao'na	来到那	168.154192.511352	1431234.15412122.511352
'lai'dao'na'li	来到那里	168.154192.511352.81211	1431234.15412122.511352.2511211
'lai'dao'le	来到了	168.154192.52	1431234.15412122.52
'lai'dao'zhe	来到这	168.154192.66464	1431234.15412122.4134454
'lai'dao'zhe'li	来到这里	168.154192.66464.81211	1431234.15412122.4134454.2511211
'lai'lai'hui'hui	来来回回	168.168.25801.25801	1431234.1431234.252511.252511
'lai'shi	来事	168.180012	1431234.12515112
'lai'sui	来岁	168.2090	1431234.252354
'lai'dian	来点	168.218069	1431234.212514444
'lai'dang	来当	168.2401	1431234.243511
'lai'hui'lai'qu	来回来去	168.25801.168.1954	1431234.252511.1431234.12154
'lai'hui'piao	来回票	168.25801.741124	1431234.252511.12522111234
'lai'lu'huo	来路货	168.299080.323528	1431234.2512121354251.32352534
'lai'nian'de	来年的	168.311212.381354	1431234.311212.32511354
'lai'kan'kan	来看看	168.311382.311382	1431234.311325111.311325111
'lai'wo	来我	168.312154	1431234.3121534
'lai'wo'jia	来我家	168.312154.4613	1431234.3121534.4451353334
'lai'wo'zhe	来我这	168.312154.66464	1431234.3121534.4134454
'lai'fu'qiang	来复枪	168.318190.123455	1431234.312511354.12343455
'lai'fu'xian	来复线	168.318190.551154	1431234.312511354.55111534
'lai'zuo	来做	168.321280	1431234.32122513134
'lai'li'jia	来例假	168.321322.3207	1431234.32135422.32512115154
'lai'shi	来使	168.321804	1431234.32125134
'lai'zuo	来作	168.323121	1431234.3231211
'lai'xiang	来向	168.32580	1431234.325251
'lai'de'zao	来得早	168.338114.8112	1431234.33225111124.251112
'lai'ge	来个	168.342	1431234.342
'lai'zuo'zuo	来坐坐	168.343419.343419	1431234.3434121.3434121
'lai'ji'ge	来几个	168.35.342	1431234.35.342
'lai'de'dou'shi	来的都是	168.381354.193812.811214	1431234.32511354.1213251152.251112134
'lai'de'ren	来的人	168.381354.34	1431234.32511354.34
'lai'de'shi	来的是	168.381354.811214	1431234.32511354.251112134
'lai'shi'shi	来试试	168.401124.401124	1431234.45112154.45112154
'lai'rang	来让	168.40211	1431234.45211
'lai'shuo'hua	来说话	168.404385.4096	1431234.454325135.45312251
'lai'ci	来次	168.413534	1431234.413534
'lai'wen	来问	168.4280	1431234.425251
'lai'wei	来为	168.4354	1431234.4354
'lai'zhe	来着	168.4382	1431234.43111325111
'lai'gang	来港	168.441835	1431234.441122134515
'lai'mei'lai	来没来	168.443554.168	1431234.4413554.1431234
'lai'yan	来演	168.444614	1431234.44144512512134
'lai'xie	来写	168.45151	1431234.45151
'lai'zhi	来之	168.454	1431234.454
'lai'jia'li	来家里	168.4613.81211	1431234.4451353334.2511211
'lai'na	来那	168.511352	1431234.511352
'lai'na'me'zao	来那么早	168.511352.354.8112	1431234.511352.354.251112
'lai'na'me'wan	来那么晚	168.511352.354.813585	1431234.511352.354.25113525135
'lai'liao	来了	168.52	1431234.52
'lai'le'ma	来了吗	168.52.8050	1431234.52.251551
'lai'ye	来也	168.525	1431234.525
'lai'pei	来陪	168.526180	1431234.5241431251
'lai'tai	来台	168.5480	1431234.54251
'lai'shu	来书	168.5524	1431234.5524
'lai'gei	来给	168.5592	1431234.551341251
'lai'zhang	来张	168.573154	1431234.5153154
'lai'xue	来学	168.6458	1431234.44345521
'lai'xue'xi	来学习	168.6458.04	1431234.44345521.541
'lai'qi	来齐	168.6632	1431234.413432
'lai'zhe	来这	168.66464	1431234.4134454
'lai'zhe'me'zao	来这么早	168.66464.354.8112	1431234.4134454.354.251112
'lai'zhe'me'wan	来这么晚	168.66464.354.813585	1431234.4134454.354.25113525135
'lai'qi	来气	168.67	1431234.3115
'lai'huo	来火	168.69	1431234.4334
'lai'qu	来取	168.7254	1431234.12211154
'lai'chi	来吃	168.80315	1431234.251315
'lai'ma	来吗	168.8050	1431234.251551
'lai'wan'le	来晚了	168.813585.52	1431234.25113525135.52
'lai'dian'xian'shi	来电显示	168.815.8122.11234	1431234.25115.251122431.11234
'lei'ju	雷剧	1683.071282	1452444425121.5131225122
'lei'da	雷打	1683.1012	1452444425121.12112
'lei'da'bing	雷达兵	1683.134454.321214	1452444425121.134454.3212134
'lei'da'zhan	雷达站	1683.134454.612180	1452444425121.134454.4143121251
'lei'long	雷龙	1683.13534	1452444425121.13534
'lei'sheng'da	雷声大	1683.195213.134	1452444425121.1215213.134
'lei'chang	雷场	1683.19533	1452444425121.121533
'lei'en	雷恩	1683.251345	1452444425121.2513414544
'lei'gong'tang	雷公藤	1683.3454.173644	1452444425121.3454.122351143113424134
'lei'nuo'shu	雷诺数	1683.401710.685990	1452444425121.4512213251.4312345313134
'lei'men	雷门	1683.42	1452444425121.425
'lei'zhou'ban'dao	雷州半岛	1683.434242.432.9920	1452444425121.434242.43112.3545252
'lei'yin	雷音	1683.6181	1452444425121.414312511
'lei'yin'si	雷音寺	1683.6181.19124	1452444425121.414312511.121124
'lei'bao'yu	雷暴雨	1683.811834.16	1452444425121.251112213424134.12524444
